id,topic_id,text,type,effectiveness
21150ddba843,C13F7CD75B84,"As a result, the Face is a natural landform. It has a shadowy likeness of a human, it resembles the human head, and it shows a Martian equivalent of a butte or messa. Research has shown that this isn't just an alien monument after all. There can be more thinking to this, can it? Its just a natural landform, which shows a Martian to represent Mars. ",Concluding Statement,Adequate
2de3fc6cfe76,C1CC3C045CCB,"Either way, this decision will affect how your students will have to manage their schedules after school hours. ",Concluding Statement,Ineffective
a930ec51d4f6,C1D354F07E03,"The Electoral College is not the best way to vote in our beautiful country. It can be decieving and confusing. Though it may have one or two advantages, the list of things that can go wrong with it are of plenty. It is unfair, and could turn nasty. It should be abolished. Make America more equal.    ",Concluding Statement,Effective
42e9ff297ae4,C20C1032FA1C,"All of the students in this school will enjoy the time you will enable them to use their phones, and the school will be a happier place. ",Concluding Statement,Adequate
de0b668ec66a,C23BD7FF7DD7,So those are the some things that the elector candidates say about the whole procces       ,Concluding Statement,Ineffective
92598f110261,C25E3A9AA408,i wist we can help all the world for the little children can go to school they will me so happy ther dreem cambe real what day wish to du or gohave dome for demen that is all forme thank you.   ,Concluding Statement,Ineffective
874f3180668a,C270B9B6107C,"''And that is all i have to say about that"".    ",Concluding Statement,Ineffective
48c405a24e2c,C28B8FFF66DE,"Mr. senate you should keep electoral ollege because it saves paper,saves gas and because it shows us the 5 methods that should be used for choosing the president. the electoral college offers a lot to wild life and also to humans by savikng trees and gas, which saves us humans money that one can spend on nessessities.    ",Concluding Statement,Adequate
2e48597a8be1,C2A49B846D05,"To wrap up, I vote that we abolish the Electoral College and allow the citizens of the United States to vote for ourselves. It would make the majorty of the U.S. happier, it will make us better represented, and we will be directly electing our own government officials. ",Concluding Statement,Adequate
fde3d3f3da52,C2BAF4ADA2CA,"In conclusion, I think the electoral college should be abolished. By doing this, we could avoid electoral ties, and the ""disaster factor''. We can also be more fair and rational to voters. These are the reasons I would like abolish the Electoral college.    ",Concluding Statement,Ineffective
ad75783a49d9,C2DB3C695BCF,the driverless cars will change our future. It will help people get around easily. The cars will provide greay safety features. Its will also help the environment. I hope i would be able to see these driverless car around someday. ,Concluding Statement,Adequate
0c4f4564b00a,C2F4EDC43D71,Finallty in my opinion I this having cell phone ith school is a horrible idea ,Concluding Statement,Adequate
f4029437deb7,C3194A4504F5,Students that get home schooled dont get the most out of there teaching its more distractions and plenty other stuff that throw them off track. I dont think schools should offer distance learning as an option for students to attend classes from home. ,Concluding Statement,Adequate
40a27fbe6ad6,C319BB7948FB,Putting Driverless cars on the road will put people in more danger. Users and manufacturers will not have a trustworthy relationship and people would spend more money than they do on regular cars. ,Concluding Statement,Adequate
fb7e8c38522d,C39C5D9C9ED8,"Now I hope you can see why We should toss the Electoral College out the second story window. The vote's come to close to call in a lot of these runnings. The people we vote for can always turn their backs. Plus it just gets to caiotic to handle even when we treat the district of Columbia a state. Even the people with the popular vote get tossed out the window. The Electoral College should be put down , and Replaced with the Popular votes of the Us citizens.            ",Concluding Statement,Adequate
24b821a972d1,C3A3146784DC,Just give us a chance ,Concluding Statement,Adequate
33a92051c3d9,C3B3A972189C,"Anyway these cars would be nice to have around and all. I would also love to ride in one just to experiece the feeling and listen to the way that they would transfer to the person who is siting in the drivers seat. these cars would be the bomb if they really were driverless and are easy to control. I would love to see what it all comes down to, I really do look forward to it. ",Concluding Statement,Adequate
adb1a7175f16,C3C4D847175E,"Not everyone thinks the same tho about electoral College because some people dont like it because some states have more representatives,but yet again what if it was your state that have the most representatives like Califorina with 55 of them wouldnt you want a huge avantage like that? I know I would.  ",Concluding Statement,Ineffective
caf1670bd6f5,C4008B4496ED,"In conclusion, I think this is just a landform because only a few of my friends believed that it was done by aliens, the photo we took in 1998 was different due to some of the factors of weather, and all three photos looked different from one another.     ",Concluding Statement,Adequate
4aaffb895c45,C41CDE2FD0F5,"It think we all think thatevery one should yote and know basic back ground on who there voting for, and avoid  run off elections. ",Concluding Statement,Ineffective
3f9425a29814,C42978129AAC,"If you use policy 1 as your guide line, I expect you to not change any single word to the policy. You will expect us to not use them in class or anywhere at school other than at lunch or other free times. Thank you for reading this message and I hope you agree with me. ",Concluding Statement,Adequate
aa76ff512feb,C42EBA5B3529,"this letter is simply a right this country has given me as a citizen-freedom of speech. My defense is equality, and shouldn't be ignored sometimes a pedrigree like the electoral vote needs to change. ",Concluding Statement,Adequate
f7ce95ba5ce7,C44019DF831B,"In conclusion, driverless cars should not be used in the future because they take away the driver's focus, the future generations need to learn about the driving basics that we use today, and it is illegal to use computer-driven cars. Of course, in the future, new technology will arise to give people more mobility and ways of transportation but that will not happen until everyone is safe. Many individuals are in car crashes every year from lack of focus on the road. Driverless cars can add to this problem just like any other and until we have to tools necessary to ensure they safety of the people using driverless cars, there is no way that they will be seen among the streets. ",Concluding Statement,Effective
269ea24c17a4,C4804C3EEBD7,So i think we should keep electoral college because it's a process not a place. ,Concluding Statement,Ineffective
1628d8ef863e,C492123F426E,"The development of these driverless cars should be continued because they are sought after by many people, the technology is available and is being worked on, and these cars are safe and getting safer. By developing these tests, the companies are creating a technology that, to millions of people, is still only a dream. The complications that these cars may have is a minute detail in the ever evolving spectrum that is the saftey of these cars for the people inside an out. Driverless cars are no longer a thing of the future but make up our present in every way imaginable. ",Concluding Statement,Effective
b3a0c9bd565e,C4B52CBE6186,"In conclusion I know that the Face on Mars is actually a landform and was not created by aliens because of the facts the a have cited from the article, ""Unmasking the Face on Mars"". I have given you very good claims as to why and I really hope that you change your opinion on this topic of matter. ",Concluding Statement,Adequate
a9020c085463,C513DCACFD01,"In conclusion , their have always been arguements about the electoral college , even past presidents were against it . Some say it's a good idea because it rarely affects the outcome but some argue that it doesn't let the people choose who they think should be president which violates one of the rights that citizens were granted .    ",Concluding Statement,Adequate
3b32ee2f83d8,C5162A975732,"In conclusion, video conferencing and taking online classes with distance learning is not the best thing for students, because of the conflict and problems that come with it. It can greatly affect a student's education. With online classes, students may be faced with distractions which can cause them to stay off task and bring down their grades leading to frustration and depression. This can lead to suicidal thoughts and drain a student's life. Health is very important, and it is necessary that our bodies should be healthy. Taking online courses can have a negative and tragic effect on a student's body leading to eye problems, the eye being a very important body part. This may eventually let the student become unproductive and lazy. Also many students prefer having a face to face teaching session to make learning more efficient and better to understand overall. Students across the world should be able to learn the importance of physically being in school where there's plenty of teachers and resources around. Being in school is very important and can greatly benefit students. Technological advancements in the modern world is also very important and have been beneficial in helping with education and making education better. But students should not let the technology of today make them lazy and they should be willing to work hard and diligently.                      ",Concluding Statement,Effective
eac24dd6ab3d,C536086A1C31,What happen if it's not a alien or human what if its just a rock that turned into a face.         ,Concluding Statement,Adequate
9ca8bf50909a,C5382404A84B,Again i think that it is a terrible rule for a child to play on a team or activity and must maintain a B average. ,Concluding Statement,Ineffective
9c966a1c87d6,C55E6125411D,"In a small conclusion, no cell phones in the school. Kids will make a mess with all that bumping into each other. Finally, the education going on with drop like a bomb. So, please don't make your own hectic sound-track from all the noise. ",Concluding Statement,Adequate
5084d06373aa,C579A4D6151E,"Overall, attending classes from home does not benefit students in the long run because there is an absence of guidance, personal connections with teachers, and social skills. All of these ideas are critical in a teenagers life and taking online classes prevents this. Schools should steer away from this new way of teaching and should attempt to maintain the current standards of teaching. The education of a student is very important, and the school system should do everything in its capability to improve it.           ",Concluding Statement,Effective
a7b9d71bedd8,C5A56B482FAA,"Although you are considering the policy to chance, keeping the policy to allow any student participate in sports and other activities will permit them with chances of a better, well-rounded future. Think of the students futures above what they learn today and may not excel in. ",Concluding Statement,Adequate
e8906df5ffbb,C5B52323339E,Even tho i said i don't believe in aliens it does make me question alot of things . This article was written way before i was born things have changed and everything should be different now. Maybe if aliens were real they were probably alive in the ancient times and probably left when the dino's left ,Concluding Statement,Ineffective
1b89fff37386,C619833B1D5D,"So all in all, there is factual proof we have, cited from the text I was given to say that aliens had no part in the making of Face, and that it is a natural landform. However, it isn't concrete proof, so for all we now it could be an alien itself. I have no idea, and neither will you. Again though, rationally, it has no relation to aliens. So that's all I got, the end.   ",Concluding Statement,Adequate
93221c7a1403,C62E3292FB47,Over all the electoral college is unfair outdated and irrational and that why i think we should get rid of the electoral college its not fair to any voter that wants to vote and think taht there vote isent gonna matter so they dont vote. This is why i think we should get rid of the electoral college and why is is unjust and its not what we want.     ,Concluding Statement,Adequate
18dbc950399d,C65C1B3AA577,"All in all Senator the electoral college must be abolish. Not only does it create many disasters, but it is very unfair to us citizens. The electoral college is very old and we should give a break. We could start with something fresh like the popular vote and see how it turns out. As you can see there is many evidence on how the electoral college is bad and that you should give the popular vote a chance.    ",Concluding Statement,Adequate
a8ef6380e6fd,C6B21B6E5767,"ON my cocnlusion i will adrress the creason that igiven on seoncd paragraph and i will adreress the description of difference i have given on paragraph four. And i will conclude the paragraph three as the last. One i given the reason of how stdent who are taking classes at school thay do have many benefit. Two i have given the description on paragraph four of how student who are taking classes at home, and student who are taking classes at school is not same classes at home have few benefit. Because the situation it may not be serious and this paragraph it is kind reason that i have given, but not necessary. Last and not least i was focus on paragraph three where i did not have things to saybecause is not strong argument , and ihave given one reason on it and few examples.            ",Concluding Statement,Ineffective
10e1cc6b4ed2,C6C50AA537AF,"So those are all my opinions of why you should let us bring cell phones to school. And cell phones are one of the most easier, and faster ways to communicate with somebody else. So that's all I have to say. ",Concluding Statement,Adequate
27bfd3e79ca1,C6CD02160C0D,Changing the policy could make a difference in these students view on hard work an commitment. ,Concluding Statement,Adequate
c5fbf8149adb,C6DE30757F46,"Our counrty has been doing very well compared to the other countrys like Korea, Africa, Cuba, China, and etc.  People should just be grateful and apperciative that the United States is doing as well as it is doing.  The Electoral College is a benifit and it should not be abloished or eliminated from congress, but it should be improved.  We as americans should try to advance our country in every way possible, not eliminate something if it does not go our way.  We should try to cooperate and improve on the mistakes to make our country better and progress everyday so that today is better than yesterday, and tomorrow better than today! ",Concluding Statement,Adequate
e053a3bc5f4c,C70EE5903373,"In conclusion, we should abolish the Electoral College in order to encourage more people to vote and to stop a catastrophe that is bound to happen soon. Acorrding to a Gallup poll done in 2000, over 60% over the American people would rather have a popular vote. This just prooves that the Electoral College is unfair, outdated, and irrational. 
",Concluding Statement,Effective
de12d8efc427,C75B9C4FFEAD,Home school is better there's some downfalls for it. If you dont study and just look up everything online. Also you aint gonna have no friends to talk to nd joke around with while you doin your work. If your attention spand short home school is not for you. ,Concluding Statement,Adequate
abcc3fae89ef,C7A8E7FB21EE,I do not think it is fair that students have to maintain a B or higher average to participate in gym or in other activities. ,Concluding Statement,Ineffective
481fdb00fec9,C7C9C01597EA,I belive these cars are a bad idea and will not make society better or more advanced. I think that we should start slow and not plan ahead of ourselves. I disagree with these cars until we have tested them more and I hope that my point of view helped you understand why I disagree and how I feel. ,Concluding Statement,Adequate
8ab1aad60dba,C802F00716E0,"Community service is a very good thing to do, but I really feel that making it a school requirement will decrease the amounts of community service that is being done by students. As I stated before, requiring community service in schools will make community service stop being an activity that students enjoy, and so they will stop liking to do community service; which will have a bad effect on themselves and the community. 
",Concluding Statement,Effective
ccbd6bb51d9c,C81BC69CEE2B,"Considering that before the NASA team spotted the ""Face on Mars"" there was no further evidence of aliens living on Mars. Plus, with the extremly high quality camera that the team used, and the enlarging of the picture I believe that this is an extrodinary landform, alothough some prefer to assume differently. ",Concluding Statement,Adequate
02d53688be39,C83EB6623D24,"In Conclusion, I believe I will soon be able to see the day where our community is safe, where there is no global warming happening, where the streets and fields of our community are free of debris and the elderly are not frightened of getting too old where it is hard to see or walk because they will have children to rely on. ",Concluding Statement,Effective
730a63bc92f6,C86A3BBC881C,I hope my reasoning will persuade or atleast give you second thought on changing the school policy. I am one of many students who believe it is wrong to change the school policy . ,Concluding Statement,Adequate
9fa4a47e1532,C8AEF0F632C0,"
Now that you have read this I will like you to think about policy 1 and how different school will be. From not disrupting class, emergencies, and letting us have some fun. Now you think about how school will be after that. ",Concluding Statement,Adequate
ef9af8a01010,C8BF047C67E6,"So turn off the sink when you brush your teeth, and instead of an hour long shower you really only need five. If kids helped a little bit more with this kind of stuff, maybe they would learn a word i like to use which is, Respect. Respect for the environment and anything else they might have. We could even start a recycling club at our school so kids could join in. I think all kids need to help out and we should require kids to help out. 
",Concluding Statement,Adequate
0bd926c25d3b,C8F314FFCCE9,"
1 the author is trying to explain how does this works,to help the people of the town and especially that if you vote that means that you are helping to the elctors and that probaly wil not help if you dont choose the correct person.       ",Concluding Statement,Ineffective
c894a27d1b5d,C90418EBE934,"I understand that what your considering doing is for a good cause. But leave community service to people who want to do it and can do it. Not to people that are being forced to. 
",Concluding Statement,Adequate
f9cb563931f5,C9083A6A4955,"I thank you for taking the time to listen to my thoughts, ",Concluding Statement,Ineffective
44416d6696da,C9313379E449,"
So That's My Idea I Hope You Consider It Useful And I Hope You Choose Policy 1 Because If You Do A lot Of Students Are Going To Be So Happy. ",Concluding Statement,Adequate
3b62ad1d7807,C93DCEE52172,From all these i typed i think i want the electoral college to stay were it is as in today.    ,Concluding Statement,Adequate
50eda9d24d11,C9962F63C98A,That is all i have to say about this topic of Mars.              ,Concluding Statement,Ineffective
f1f97ad524c7,C9CAB778C94E,"In conclusion, the electoral college was the most efficient and sucessful way to vote, back in the 1700-1800. However, with current communication and transportation technologies, the College has become obsolete, to the point where it should be buried at a crossroads with a stake through it's heart. It is unfair, biased, impractical, and just overall worthless. We should put our newfound technology and knowledge to use and do away with the electoral College, once and for all.    ",Concluding Statement,Effective
635ecd160d11,C9CB05ABAE95,"Not being able to have a cell phone out at any time of the school day would be a bad idea. Having cell phones out during free time in the day would be a much better selection. Having cell phones out during class is a bad idea, but during their free time is there free time to do anything they want that is school appropriate ",Concluding Statement,Adequate
848cb0963fe8,C9DFA1392E8C,"there is already a working system in place and to try and change that system on that big of a scale will create numerous problems that may not be solved.

The three big issues are cost, implementation, and change.

The scale at which this change would happen is just too great.

In addition it is too risky to make a slow implementation because the mix of car types would create many problems as well. ",Concluding Statement,Adequate
7675dde0285f,CA12A5A210FF,"I think your policy will give us students a lesson to learn to aim for your goals and learn to know if you really want something, you must try your hardest to aim for it. ",Concluding Statement,Adequate
a523703d2af8,CA2A9DBBA0BC,In conclusion Those were some of my best argument reason of why I think the face is a natural land form not a face that was made by aleins. So thos eare my reasonings. So what do you think it is? ,Concluding Statement,Adequate
6962b7ecb12b,CAE2A78F6FF2,"In essence, the Electoral College is necessary for the balance and order in the United States to remain. It provides a fair representation and campaign for all regions, allows votes from states with fewer population numbers to have significance, and avoids the issue of trying to determine the president when neither receives the majority vote. This all shows that fewer problems arise when using this procedure, rather than if they use majority vote. ""You help choose your state's electors when you vote for President because when you vote for your candidate you are actually voting for your candidate's electors."" This shows that the citizens still have power in choosing their candidate and it creates a balance with other parties. In conclusion, the Electoral College should be kept to preserve the integrity and equality the United States is all about.    ",Concluding Statement,Effective
e0441d1bd097,CB2385831D75,"These driveless cars I've been telling you about won't make this world any better.

Imagine Earth being invaded by robots. That's right, the new apacolypse. You see these can be extremely dangerous to the environment and the people inside the car. This new technology can't be acurate. There can be some huge change in it that you won't see it coming from two inches away.

And this driveless car being controlled but not by its driver is a false fact. You will eventually drive it too. But this new experiment may be the cause of not returning to your home and giving your mom that nyquil that she wanted so badly because she was dying. ",Concluding Statement,Effective
7ecf7ed740e7,CBC776495BE0,"All in all, the electoral college is no longer needed to today. The electoral college is made for the modern world and also disrupts our representative democracy. Times are always changing, we, as a society, are always changing, and the electoral college needs to change as well. ",Concluding Statement,Effective
825e6ef5348e,CBD364987E2D,"I think that if we were allowed to have cell phones in school then we would only be able to have them outside of the class room and if had them any where else then we would have to get them taken away and also, then maybe cell phones would be band from schools. I think that the principal should be able to trust us to have our cell phones. ",Concluding Statement,Adequate
6e708460cfb8,CC4EEADA5262,"driverless cars are not something that should be stood for. They will only create trouble that is not needed in the world, and can possibly lead to way bigger issues, such as in our economy. The development and actual distribution of these cars would be something unprecedented and who knows what could come of unprecedented things. In reading this article, it was easy to pick out things that could go wrong, and reasons it would not be in the world's best interest to go further in the development, but it was a lot harder to pick out what could go right and how these cars could help the world. If something might do more harm than good, why do it? ",Concluding Statement,Effective
600c4305d135,CC5894978F31,"Thus, the Electoral College is completely unfair to voters, and should be abolished. Voters should not have to vote for other votes which could very well defy their's, why not just have the Electoral Cllege do all the voting then? It is both redundant and unfair.    ",Concluding Statement,Effective
2e1d95c46a3c,CC787397F33B,"In conclusion, the Electoral College should be kept as a part of the voting system because it gives a more concentrated form of voting, it only needs the same amount of trust betweencitizen and candidate as every other election style, and overall makes the voting system more reliable. ",Concluding Statement,Effective
605c693cbd68,CC96CF4D3854,"The electoral college has caused enough confusion in its lifetime. The United States should change to using only the popular vote to allow all the voters to be created equal, avoid untrustworthy electors, and everyone will be given the same amount of knowledge. ",Concluding Statement,Adequate
00237fb9f803,CCF1C548FD56,"The winner of the election is the most important one because he is the main focu now because his votes were more popular of just alot more than the other person, but thats what i want to talk about. even though the winner won he still have to pay attention to the other candidates but they should have a system that protects the winner files and have people haves a good watch on the people who is elected to see what their background life is like their history and what they do everyday to make sure that person isn't trying no horrible plan for something.    ",Concluding Statement,Ineffective
7e214a4cda3e,CD0C46A0B2E6,"Both of the elementary children and my friends are right. It is for a good cause, but it does take time out of what we wish to do. ",Concluding Statement,Adequate
6b33f08f12fa,CD954674E1A6,If your question is not answered then i will tell you that policy 1 with some changes is the best one. ,Concluding Statement,Adequate
9ccd5df29663,CDF2746198CB,"Although students may continue to feel the urge to use cell phones during class after you enforce policy 2, their view on the matter will change after teaching methods are made better.

Not only will this solve the problem but it will boost student moral and grades. 
",Concluding Statement,Adequate
7b2f70b1321b,CDF6072AB1D6,"All in all, the manufacturing of driveless cars is pointless when the car isn't even really driveless. It seems more of a hazard to the economy, the safety of many, and the time of others than it does as an ensuring safe way to get around. In the case of the driveless car, the driveless car lost. There are too many negative effects for it to ever succeed.   ",Concluding Statement,Effective
25542f089e42,CE3B81539AE0,"In conclusion,

We americans are sometimes not greatful for the things we have but without we are lost. ",Concluding Statement,Ineffective
2245424f65fa,CE64FA08E4CF,So i will like to help do my community service. THANK YOU!! ,Concluding Statement,Adequate
e9d73c9be553,CEF86741E2C5,"In conclusion, the eletoral college has some good things that does help us but, it has bad things too that make is sadband angry. We decide who we want to run our country but, e need to think about how the voting process really works. I am only one person but, one person can make a difference. So just remeber on thing 'We the people, By the people, For the people.""   ",Concluding Statement,Adequate
933a816d0fff,CF43485AE351,"Although there may be debate about the ways in which online school can be taken advantage of, people should learn to focus on the best in children and the online system, not their potential and minuscule disadvantages. Permitting students to attend classes from home has a variety of advantages. Among those, the most evident ones are that students can focus more of their time on their passions, learn better, and preserve their health without concern of missing class. Schools are meant to be a place where students can grow by obtaining knowledge and applying it. Whether classes are online or in-person should not matter greatly (though online may actually be more helpful), as the outcome of an education will remain the same. Thus, experiencing learning via video conferencing and online resources is a solution to both improve the quality of education and the well being of students in the long-term.  ",Concluding Statement,Effective
2453af90a40e,CF84C9D788A9,"This is what I think of community service, and outstanding way of showing our gratitude to our communities. Please think about this and ask yourself this. Do you give back to your community? And if so, please strongly consider to make it a rule for us students to do community service. ",Concluding Statement,Adequate
3e79c04ec3ca,CFA59480F8C5,One should vote for themselfs on who should run our country. An electoal college is not needed anymore. ,Concluding Statement,Adequate
8b78d8703ec1,CFCB9135F1BF,"I prepose that popular vote be the only way to vote for president. With technological advances, machines can sort throught all the votes and determine who won. This way, the American people can rest assured knowing their vote wasn't thrown away because an Elector voted for the opposing candidate. ",Concluding Statement,Effective
1d53e0e82e46,D01060C5AE7D,"Finally, students are constantly stressed everyday from school. Making it difficult for students to enjoy what they're learning causing them to slack off. If students felt more comfortable in their learning environment, they would be more successful. Every parent and teacher should want to see their student succeed. Online school sounds like the perfect plan for students. Every student should be able to enjoy what they're learning. In conclusion, online classes can beneficial to students causing them to have a more successful future.  ",Concluding Statement,Adequate
7ef5152dd6ab,D0187B1F88F7,IN conclusion keeping the electoral college will be unfair and unjust to us people. ,Concluding Statement,Adequate
87a3d6e9242e,D040AD700709,to top it all off changing from electoral to popualr is less hassel and less choas for the people and santes .    ,Concluding Statement,Adequate
129e9026495b,D0432DB2D3A3,Therefore those are my reasons for wanting to change the system of electoral voting to be changed to popular voteing. ,Concluding Statement,Ineffective
a32f7cf93eba,D06FFBFCBCE5,The electoral college is unfair very outdated and irrational. Many people today preferr that the congress changes they way voting is held other then hoping people vote for the same people you want to be president (Quote) Abloish the electoral college! ~ Bob Dole.    ,Concluding Statement,Adequate
0eeb4efdd253,D0B46299D094,At the most basic level the electoral college is unfair to voters. And dont likethat because the what the heck is happening if were not acktually voting for the president and just the electors. Like for real then whats the point of voting if were not getting what we want. When the goverment is all about giveing the people what they want. ,Concluding Statement,Adequate
b5730f9d5d1b,D0DF7AB8B493,I am very imform about this and making a change will only make thinks worse. People are not going to get use to doing another way or they are gonna get confuse with the old one. It going to be a caus if you change it. ,Concluding Statement,Adequate
b4a7edc9de07,D110D1D93270,"Driverless cars may promote many benefits to humans seeking leisure and comfort while driving, but driverless cars could prove to create some very serious safety issues, especially on the busy roads of today's society. ",Concluding Statement,Effective
a9f142eb63f5,D1183F23D2A6,"In conclusion, the Electoral College is old, useless, irrational, and hurtful to our country.  This is why we should abolish it.    ",Concluding Statement,Adequate
ec149d03ce5d,D1200B924E51,"I think that as a nation these problems are nothing to us, Why creat a big problem out of a simpler problem when we can just let it be and work our way arround the problems we face together. ",Concluding Statement,Ineffective
04e78a71bcec,D145F56FADED,I believe myself that it is just a natural landform beacuse I know that we do not have enough evidence to prove that it was anything else. I also believe it is just a natural landform/mesa because I know these things are common on this planet. So don't just going around telling people aliens exist before you get the actual facts. If there were further eveidence leading to make us believe there were aliens it would be fine. We just don't have that extra information or evidence. I hope I finally lead some of you to believe the truth that the Face is just a natural landform. ,Concluding Statement,Adequate
bdf0f015317f,D14F3F93CF54,When you change the rules kids wont go to this school or their parents will argue with you about the rule change. This is why you shouldn't change the rules at our school to a student need to have a b average or higher to play sports. ,Concluding Statement,Adequate
86f04c61e991,D1618D180128,"We need to learn from everything we do.

This is a good way to show us and teach us about the endings that occur from doing good and bad, wrong or right.

I support your policy all the way and i hope to see it take place. ",Concluding Statement,Adequate
b0e5c3b140ae,D176ABB06812,"The number of cons seems to outweigh the pros. Safety is always a big issue to everyone because it is important that everyone is safe at all times. As the world progresses money seems to be more of an issue. Driverless cars are seemingly too expensive to buy in the first place, let alone the price of gas being a taxi service. The convienience of a taxi is always so pleasant until they are unneccisary, like in smaller areas. Personally, the driverless cars just seem to have too many negative qualities to be worth production. ",Concluding Statement,Adequate
d0595d8fc95a,D1ACADAC5ED4,"There are many benefits to having another option for students who are sick and kids who get assaulted and bullied. Many of today's societal issues, whether it be new illnesses spreading or more and more students getting hurt and going to school in fear, affect a teenager's school life. The less focused we are on the issues going on outside of school, the more we are able to focus on what could impact our future. School is vital to our future in today's world, and the administration needs to realize that there are things taking away our focus from school. Teenagers are the future of this world, and the past generations need to realize that things are different that they were in their time. Would you want your children to go to school living in fear? Well, they already are. ",Concluding Statement,Effective
a2f8478e02d7,D1DBC69FA526,"To summarize,if we want a fair election and be part of it, listen to others options, have part of the the decision of our president , and be trheated the same and the our vote really counts we should elect by popular vote.            ",Concluding Statement,Adequate
1b32feba2c1d,D23F65F4652B,"This is not an alien people it is just a from that was created by natural resources. So don't go believing nothing foolish that we have aliens roaming different planets. Tust in NASA the greatest of all. Don't believe anyone who isn't and professional lke use. Nor trust a person with fause information,because they will have your mind,and you worried.             ",Concluding Statement,Adequate
be97eaf80b4a,D242BBCBEAFB,"In conclusion, it could be able to work for the home-schoolers to also have an education because they did not go to public but have it at home. ",Concluding Statement,Adequate
abd5cbbe4112,D251CC495A0E,"We should get rid of the electoral college all together. This system is not working for a lot of people and this is why many people dont care enough to vote anymore. There are people that vote for our state. Why should the people care? If we switched to popular vote, our country might participate in picking who the next president of the United States will be. When people have a voice, they will use it as much as they possibly can.                             ",Concluding Statement,Effective
7da4550131dc,D279FF9C83D7,So think about it. Do you think that driverless cars are right for our future or no? ,Concluding Statement,Adequate
2bd3cd66856c,D30490AE8641,Truthfully who wants to do more work than they already have to do. In my opinion school work is very hard without knowing you will have to go home knowing that after working all day at school the students just have to go home and work more. ,Concluding Statement,Adequate
41fd6166db4d,D34054ADD2FB,"In retrospect, the Electoral College must be abolished. It is an inherently unfair system and it does not reflect the views of American voters ",Concluding Statement,Adequate
3a27f56aea0e,D4442F757F02,If you would make this a requirement for students ,Concluding Statement,Adequate
99c616943394,D4A3E7EC982E,"In conclusion, I think having people do the elections themselves is the better option ",Concluding Statement,Adequate
73b1a901547c,D4BB02CCC116,"These are some reasons, that you shouldn't do the policy change. ",Concluding Statement,Ineffective
684da30716d6,D4D35DDC74EB,"With the threat of global warming, the Earth needs all the help it can get, with all the smoking, littering and polluting in general we need to band together and keep our Earth safe.

So all in all, it would be a hard project, helping our community and all, but pulling together we would be able to do it.

Sincerely, just another student looking out for the Earth, ",Concluding Statement,Adequate
58a815b2bf13,D50B2015BE66,"So no Senator you and your fellow peers whom decided to eliminate electoral votes is dispicable. When we actually have a chance to vote you take it away. Its very clear that without the electoral votes it woud be more than just presidental complication it would also be complication with decideing electors, presidntal electors and the big states who canidates get there precious votes from would have a hard time winning.

I agree to keeping the Electoral College vote and not to change it to no popular vote because popular vote over rules most of the time. So please over think your decsion with other senators and keep Electoral College votes.    ",Concluding Statement,Adequate
a6565c5f7a29,D545B7CB039D,"Many people can`t figure out if they want to get rid of the Electoral collage are keep it in place. The Electoral collage should be gotten rid of because the people should have a say, and some elecotrs are not loyal and can go agaisnt the will of the people. In the wise words of Bob Dole ""Abolish the electoral collage!""    ",Concluding Statement,Adequate
754a3669cf2d,D5667559AD62,"Everyone else had given up becasue they were upset because they felt as if they let people down. So I decided to go back one more time, and i found what we all were looking for!          ",Concluding Statement,Ineffective
c0b3fef224bd,D584B293A28E,"these are reasons why electoral college shouldnt be used today,this is a very unfair way of voting. forget the electoral college method and just start letting the people vote. yes it might hard to keep track but this way, if you let the people vote they will know what the people want and it would be much more accurate than saying one vote for each state . they should really take time thinking of ways to make this better and fair. because electoral college isnt fair at all. they should abolish electoral college from the united states. go back to directed elections. bob dole was someone who said that they shouldnt allow this, and i certainly agree that electoral college shouldnt be allowed.    ",Concluding Statement,Adequate
18c0459c3af9,D5B5FD51EE53,The Electoral College is the method that we should keep.    ,Concluding Statement,Adequate
812ddc133247,D5D689030CA2,"I hope I have enlightened you on my insight to this matter. Again my three main reasons were one, everyone should help out in the community at least a little bit. Two, the community can benefit from this requirement if you put it into action. Three, most parents want student to help out around their house or neighborhood and for most parents this would make them happy to know that students are contributing to the well being of the community. Thanks I hope you can come to a decision soon. ",Concluding Statement,Adequate
b894fcaa4580,D5F6593584F8,"So I gave you reasons why you shouldn't change the sports play to a B average you should have make it until they fail at least. 
",Concluding Statement,Ineffective
0336a7900bac,D68F66581BF1,I would like to be able to use my phone at school just because my phone is very important to me. I hope that you have taken my perspective into consideration. ,Concluding Statement,Adequate
a1b9c0cf733c,D69B5E55F39D,"Remember America, driverless cars are useless and not needed in the society we have today. Driverless cars are a bad idea because they give human beings reasons to not get out of their house, they can cause accidents, and the cost to make driverless cars will be too expensive. ",Concluding Statement,Adequate
522c55b5ec32,D6B7EE7B040D,"
In conclusion, it is my belief that students would benefit immensely from distance learning. Working from home would take students out of a stressful school environment, and by extension protect them from bullying. That same home environment would also be better suited for more introverted students, who might feel anxious while being in school. Distance learning would also allow students to better pursue self-education, which would have positive effects for them presently and also later in life. Overall, distance learning stands to enrich the lives of students, while also serving to better their mental and physical health. ",Concluding Statement,Effective
b7ed612612ef,D6D0E7AD9AC0,"Despite the Electoral College having some problems, if we get a new process it will possibly have more problems and will be more difficult to control ",Concluding Statement,Adequate
